Coin,Symbol,Trend Emoji,Trend,24h Change,Current Price,Market Cap,24h Volume,Global Rank,ATH Insight,24h Range,Volatility,Chart Link,updated_at_raw,updated_at,current_price_numeric,market_cap_numeric,volume_24h_numeric,price_change_24h_numeric,global_rank_numeric,time_diff_minutes,interval_gap_flag,gap_category,pipeline_type
Ethena,ENA,⚖️,Sideways ⚖️,0.0404,₹42.41,"₹2,69,64,44,26,876","₹1,21,63,72,91,300 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (41.4%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 15:09:29,2025-07-21 15:09:29,42.41,269644426876.0,121637291300.0,0.0404,49.0,38.78333333333333,True,31_45_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.2249,₹50.07,"₹3,18,26,80,48,561","₹1,23,06,38,97,389 🔺",44,🔴 Far Below ATH,🔼 Near 24h High (98.2%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 19:58:14,2025-07-21 19:58:14,50.07,318268048561.0,123063897389.0,0.2249,44.0,288.75,True,>60_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.2008,₹49.44,"₹3,16,62,75,99,481","₹1,84,19,07,56,737 🔺",44,🔴 Far Below ATH,🔼 Near 24h High (91.2%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 20:13:11,2025-07-21 20:13:11,49.44,316627599481.0,184190756737.0,0.2008,44.0,14.95,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.1563,₹47.55,"₹3,05,39,97,23,881","₹1,95,62,93,31,351 🔺",45,🔴 Far Below ATH,⚖️ In the Middle (70.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 20:29:38,2025-07-21 20:29:38,47.55,305399723881.0,195629331351.0,0.1563,45.0,16.45,True,15_30_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.1474,₹47.46,"₹3,05,39,97,23,881","₹1,95,78,52,05,978 🔺",46,🔴 Far Below ATH,⚖️ In the Middle (68.7%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 20:30:49,2025-07-21 20:30:49,47.46,305399723881.0,195785205978.0,0.1474,46.0,1.1833333333333333,False,<=15_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0484,₹46.68,"₹2,96,45,40,72,297","₹1,87,32,70,00,574 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (57.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 21:10:56,2025-07-21 21:10:56,46.68,296454072297.0,187327000574.0,0.0484,48.0,40.11666666666667,True,31_45_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0471,₹46.4,"₹2,96,63,19,33,535","₹2,01,43,63,88,728 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (54.0%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 21:18:18,2025-07-21 21:18:18,46.4,296631933535.0,201436388728.0,0.0471,48.0,7.366666666666666,False,<=15_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.033,₹45.8,"₹2,91,33,82,58,623","₹2,02,49,16,13,882 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (46.8%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 21:30:15,2025-07-21 21:30:15,45.8,291338258623.0,202491613882.0,0.033,48.0,11.95,False,<=15_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0351,₹45.3,"₹2,86,56,89,80,925","₹2,06,73,93,97,737 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (40.8%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 22:00:15,2025-07-21 22:00:15,45.3,286568980925.0,206739397737.0,0.0351,48.0,30.0,True,15_30_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0545,₹46.53,"₹2,95,24,84,55,026","₹1,24,38,10,23,483 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (55.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 22:15:16,2025-07-21 22:15:16,46.53,295248455026.0,124381023483.0,0.0545,48.0,15.016666666666667,True,15_30_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0827,₹46.43,"₹2,94,93,83,36,897","₹2,12,03,36,59,874 🔺",47,🔴 Far Below ATH,⚖️ In the Middle (54.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 22:30:15,2025-07-21 22:30:15,46.43,294938336897.0,212033659874.0,0.0827,47.0,14.983333333333333,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0887,₹46.67,"₹2,96,68,83,63,639","₹2,13,26,88,70,645 🔺",47,🔴 Far Below ATH,⚖️ In the Middle (57.2%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 22:45:15,2025-07-21 22:45:15,46.67,296688363639.0,213268870645.0,0.0887,47.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0907,₹46.85,"₹2,97,73,95,78,458","₹2,03,08,28,33,364 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (59.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 23:00:16,2025-07-21 23:00:16,46.85,297739578458.0,203082833364.0,0.0907,48.0,15.016666666666667,True,15_30_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0962,₹46.93,"₹2,97,59,94,56,440","₹1,98,52,29,13,426 🔺",47,🔴 Far Below ATH,⚖️ In the Middle (60.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 23:15:15,2025-07-21 23:15:15,46.93,297599456440.0,198522913426.0,0.0962,47.0,14.983333333333333,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.1009,₹47.05,"₹2,98,98,23,51,443","₹2,18,95,79,52,732 🔺",47,🔴 Far Below ATH,⚖️ In the Middle (61.8%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 23:32:04,2025-07-21 23:32:04,47.05,298982351443.0,218957952732.0,0.1009,47.0,16.816666666666666,True,15_30_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.1073,₹47.36,"₹3,01,13,03,14,739","₹2,22,75,87,47,794 🔺",47,🔴 Far Below ATH,⚖️ In the Middle (65.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-21 23:49:44,2025-07-21 23:49:44,47.36,301130314739.0,222758747794.0,0.1073,47.0,17.666666666666668,True,15_30_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.1127,₹47.63,"₹3,02,67,01,40,326","₹2,25,77,19,37,069 🔺",46,🔴 Far Below ATH,⚖️ In the Middle (68.7%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 00:03:38,2025-07-22 00:03:38,47.63,302670140326.0,225771937069.0,0.1127,46.0,13.9,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0821,₹46.62,"₹2,98,13,35,76,414","₹1,54,85,31,76,425 🔺",47,🔴 Far Below ATH,⚖️ In the Middle (56.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 00:24:52,2025-07-22 00:24:52,46.62,298133576414.0,154853176425.0,0.0821,47.0,21.233333333333334,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0377,₹46.44,"₹2,97,43,96,83,734","₹2,32,82,96,75,657 🔺",47,🔴 Far Below ATH,⚖️ In the Middle (54.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 00:57:15,2025-07-22 00:57:15,46.44,297439683734.0,232829675657.0,0.0377,47.0,32.38333333333333,True,31_45_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0358,₹45.27,"₹2,87,57,02,37,415","₹2,28,68,94,23,516 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (40.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 01:21:36,2025-07-22 01:21:36,45.27,287570237415.0,228689423516.0,0.0358,48.0,24.35,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0464,₹44.98,"₹2,85,86,74,38,598","₹2,16,40,74,75,041 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (37.0%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 02:08:25,2025-07-22 02:08:25,44.98,285867438598.0,216407475041.0,0.0464,48.0,46.81666666666667,True,46_60_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0293,₹44.43,"₹2,82,30,72,98,101","₹2,33,16,06,64,200 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (30.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 02:22:37,2025-07-22 02:22:37,44.43,282307298101.0,233160664200.0,0.0293,48.0,14.2,False,<=15_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0457,₹44.46,"₹2,82,01,11,54,326","₹2,17,32,71,42,225 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (30.8%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 02:42:58,2025-07-22 02:42:58,44.46,282011154326.0,217327142225.0,0.0457,48.0,20.35,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0442,₹44.52,"₹2,82,52,07,65,699","₹2,35,12,88,98,359 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (31.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 02:59:23,2025-07-22 02:59:23,44.52,282520765699.0,235128898359.0,0.0442,48.0,16.416666666666668,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0442,₹44.52,"₹2,82,83,26,22,044","₹2,35,39,80,23,862 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (31.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 03:14:29,2025-07-22 03:14:29,44.52,282832622044.0,235398023862.0,0.0442,48.0,15.1,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0407,₹44.43,"₹2,82,76,42,91,904","₹2,35,39,49,13,578 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (30.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 03:23:36,2025-07-22 03:23:36,44.43,282764291904.0,235394913578.0,0.0407,48.0,9.116666666666667,False,<=15_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0434,₹43.77,"₹2,80,19,29,38,590","₹1,57,43,88,73,292 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (22.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 03:40:40,2025-07-22 03:40:40,43.77,280192938590.0,157438873292.0,0.0434,49.0,17.066666666666666,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0336,₹44.13,"₹2,80,12,69,96,218","₹2,34,54,46,14,573 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (26.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 04:13:33,2025-07-22 04:13:33,44.13,280126996218.0,234544614573.0,0.0336,49.0,32.88333333333333,True,31_45_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0523,₹44.18,"₹2,83,35,46,93,662","₹2,18,99,70,15,962 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (27.1%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 05:42:28,2025-07-22 05:42:28,44.18,283354693662.0,218997015962.0,0.0523,49.0,88.91666666666667,True,>60_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0359,₹44.24,"₹2,81,42,79,71,167","₹1,60,75,93,00,537 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (24.0%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 06:26:37,2025-07-22 06:26:37,44.24,281427971167.0,160759300537.0,0.0359,49.0,44.15,True,31_45_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,0.0347,₹44.31,"₹2,81,62,20,96,135","₹2,20,59,54,40,358 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (24.8%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 06:32:56,2025-07-22 06:32:56,44.31,281622096135.0,220595440358.0,0.0347,48.0,6.316666666666666,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0647,₹45.27,"₹2,87,73,79,82,160","₹2,44,75,32,50,583 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (37.0%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 07:45:16,2025-07-22 07:45:16,45.27,287737982160.0,244753250583.0,0.0647,48.0,72.33333333333333,True,>60_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0808,₹45.97,"₹2,91,33,64,50,102","₹2,46,88,80,06,829 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (45.9%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 08:00:16,2025-07-22 08:00:16,45.97,291336450102.0,246888006829.0,0.0808,48.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0736,₹45.75,"₹2,90,77,30,79,810","₹2,29,55,84,99,556 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (43.1%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 08:15:16,2025-07-22 08:15:16,45.75,290773079810.0,229558499556.0,0.0736,48.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0514,₹44.61,"₹2,86,49,32,50,893","₹1,56,18,84,57,966 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (28.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 08:30:16,2025-07-22 08:30:16,44.61,286493250893.0,156188457966.0,0.0514,48.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.065,₹45.36,"₹2,88,10,99,64,741","₹2,36,17,19,66,023 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (38.1%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 08:45:16,2025-07-22 08:45:16,45.36,288109964741.0,236171966023.0,0.065,48.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,🚀,Bullish 🔥,0.0514,₹44.67,"₹2,83,86,86,78,240","₹1,50,55,23,70,424 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (29.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 09:00:16,2025-07-22 09:00:16,44.67,283868678240.0,150552370424.0,0.0514,48.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.0489,₹41.06,"₹2,62,81,12,56,602","₹2,61,77,42,79,761 🔺",50,🔴 Far Below ATH,🔽 Near 24h Low (0.0%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 14:00:15,2025-07-22 14:00:15,41.06,262811256602.0,261774279761.0,-0.0489,50.0,299.98333333333335,True,>60_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.0415,₹41.22,"₹2,62,70,97,64,446","₹1,49,38,63,22,712 🔺",50,🔴 Far Below ATH,🔽 Near 24h Low (1.7%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 14:15:15,2025-07-22 14:15:15,41.22,262709764446.0,149386322712.0,-0.0415,50.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0875,₹42.37,"₹2,69,21,86,67,578","₹2,41,76,33,38,233 🔺",50,🔴 Far Below ATH,🔽 Near 24h Low (14.3%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 19:30:15,2025-07-22 19:30:15,42.37,269218667578.0,241763338233.0,-0.0875,50.0,315.0,True,>60_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.1198,₹42.43,"₹2,69,03,53,79,068","₹2,24,46,24,78,530 🔺",50,🔴 Far Below ATH,🔽 Near 24h Low (14.9%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 19:45:16,2025-07-22 19:45:16,42.43,269035379068.0,224462478530.0,-0.1198,50.0,15.016666666666667,True,15_30_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.1499,₹42.66,"₹2,71,08,97,76,880","₹2,19,78,06,50,794 🔺",50,🔴 Far Below ATH,🔽 Near 24h Low (17.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 20:00:15,2025-07-22 20:00:15,42.66,271089776880.0,219780650794.0,-0.1499,50.0,14.983333333333333,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.1149,₹43.63,"₹2,75,48,70,37,606","₹2,08,51,16,92,421 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (31.2%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 20:15:15,2025-07-22 20:15:15,43.63,275487037606.0,208511692421.0,-0.1149,49.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0743,₹44.52,"₹2,81,58,87,34,049","₹2,05,71,83,52,519 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (49.2%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 20:30:15,2025-07-22 20:30:15,44.52,281588734049.0,205718352519.0,-0.0743,49.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0539,₹44.36,"₹2,82,14,95,16,406","₹1,86,88,01,83,687 🔺",48,🔴 Far Below ATH,⚖️ In the Middle (49.5%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 20:45:16,2025-07-22 20:45:16,44.36,282149516406.0,186880183687.0,-0.0539,48.0,15.016666666666667,True,15_30_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0555,₹44.04,"₹2,79,94,13,68,276","₹1,91,38,70,06,696 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (44.7%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 21:00:15,2025-07-22 21:00:15,44.04,279941368276.0,191387006696.0,-0.0555,49.0,14.983333333333333,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.052,₹43.77,"₹2,78,27,95,86,148","₹1,77,19,11,12,782 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (40.7%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 21:18:00,2025-07-22 21:18:00,43.77,278279586148.0,177191112782.0,-0.052,50.0,17.75,True,15_30_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0551,₹43.99,"₹2,79,47,42,25,724","₹1,66,51,78,49,132 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (44.0%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 22:39:39,2025-07-22 22:39:39,43.99,279474225724.0,166517849132.0,-0.0551,50.0,81.65,True,>60_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0616,₹43.85,"₹2,78,42,70,38,797","₹1,64,62,28,99,282 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (41.9%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 22:54:45,2025-07-22 22:54:45,43.85,278427038797.0,164622899282.0,-0.0616,49.0,15.1,True,15_30_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0608,₹43.9,"₹2,79,27,10,05,385","₹1,58,58,03,95,841 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (42.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 23:03:05,2025-07-22 23:03:05,43.9,279271005385.0,158580395841.0,-0.0608,49.0,8.333333333333334,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0641,₹43.9,"₹2,79,24,35,70,123","₹1,53,51,43,97,302 🔺",49,🔴 Far Below ATH,⚖️ In the Middle (42.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 23:18:34,2025-07-22 23:18:34,43.9,279243570123.0,153514397302.0,-0.0641,49.0,15.483333333333333,True,15_30_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0837,₹43.43,"₹2,76,75,44,29,947","₹1,46,35,27,10,893 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (35.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-22 23:52:07,2025-07-22 23:52:07,43.43,276754429947.0,146352710893.0,-0.0837,50.0,33.55,True,31_45_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0669,₹43.67,"₹2,77,34,51,48,041","₹1,39,35,03,53,330 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (42.9%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 00:41:28,2025-07-23 00:41:28,43.67,277345148041.0,139350353330.0,-0.0669,50.0,49.35,True,46_60_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.0448,₹43.65,"₹2,77,88,95,81,103","₹1,36,54,56,11,664 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (52.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 00:59:02,2025-07-23 00:59:02,43.65,277889581103.0,136545611664.0,-0.0448,50.0,17.566666666666666,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.0304,₹43.01,"₹2,72,99,65,54,892","₹1,29,66,84,48,272 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (39.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 02:47:33,2025-07-23 02:47:33,43.01,272996554892.0,129668448272.0,-0.0304,50.0,108.51666666666667,True,>60_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.0325,₹42.94,"₹2,72,79,02,79,577","₹1,28,82,86,78,187 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (38.2%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 03:25:19,2025-07-23 03:25:19,42.94,272790279577.0,128828678187.0,-0.0325,50.0,37.766666666666666,True,31_45_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.0422,₹42.86,"₹2,72,35,24,56,256","₹1,16,86,41,37,915 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (36.6%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 07:30:16,2025-07-23 07:30:16,42.86,272352456256.0,116864137915.0,-0.0422,50.0,244.95,True,>60_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0513,₹42.95,"₹2,72,93,00,49,053","₹1,19,35,00,75,875 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (38.4%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 07:45:16,2025-07-23 07:45:16,42.95,272930049053.0,119350075875.0,-0.0513,50.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0632,₹43.08,"₹2,73,73,14,52,275","₹1,21,03,99,82,088 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (41.1%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 08:00:16,2025-07-23 08:00:16,43.08,273731452275.0,121039982088.0,-0.0632,50.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0592,₹43.09,"₹2,73,84,18,53,463","₹1,13,12,52,22,723 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (42.8%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 08:15:15,2025-07-23 08:15:15,43.09,273841853463.0,113125222723.0,-0.0592,50.0,14.983333333333333,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0503,₹42.44,"₹2,70,01,16,82,968","₹1,18,12,99,44,762 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (32.2%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 08:30:15,2025-07-23 08:30:15,42.44,270011682968.0,118129944762.0,-0.0503,50.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.063,₹42.47,"₹2,69,89,47,69,783","₹1,11,00,60,55,510 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (33.0%),🔥 High Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 08:45:16,2025-07-23 08:45:16,42.47,269894769783.0,111006055510.0,-0.063,50.0,15.016666666666667,True,15_30_min,n8n_local
Ethena,ENA,📉,Bearish ❄️,-0.0601,₹42.19,"₹2,68,08,08,44,355","₹1,10,56,00,82,402 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (29.5%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 09:00:16,2025-07-23 09:00:16,42.19,268080844355.0,110560082402.0,-0.0601,50.0,15.0,False,<=15_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.0413,₹42.15,"₹2,67,85,77,26,080","₹1,08,86,54,93,809 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (32.3%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 09:30:16,2025-07-23 09:30:16,42.15,267857726080.0,108865493809.0,-0.0413,50.0,30.0,True,15_30_min,n8n_local
Ethena,ENA,⚖️,Sideways ⚖️,-0.037,₹42.12,"₹2,67,68,72,04,834","₹1,14,22,83,99,671 🔺",50,🔴 Far Below ATH,⚖️ In the Middle (31.5%),🟦 Medium Volatility,https://www.coingecko.com/en/coins/ethena,2025-07-23 09:45:16,2025-07-23 09:45:16,42.12,267687204834.0,114228399671.0,-0.037,50.0,15.0,False,<=15_min,n8n_local
